ts_micro,frame,wheel
1527608905075,1,0.0
1527608905125,2,0.0
1527608905175,3,0.0
1527608905225,4,0.0
1527608905275,5,0.0
1527608905325,6,0.0
1527608905375,7,0.0
1527608905425,8,0.0
1527608905475,9,0.0
1527608905525,10,0.0
1527608905575,11,0.0
1527608905625,12,0.0
1527608905675,13,0.0
1527608905725,14,0.0
1527608905775,15,0.0
1527608905825,16,0.0
1527608905875,17,0.0
1527608905925,18,0.0
1527608905975,19,0.0
1527608906025,20,0.0
1527608906075,21,0.0
1527608906125,22,0.0
1527608906175,23,-0.523598775598
1527608906225,24,-0.523598775598
1527608906275,25,-0.523598775598
1527608906325,26,-0.523598775598
1527608906375,27,-0.523598775598
1527608906425,28,-0.523598775598
1527608906475,29,-0.523598775598
1527608906525,30,-0.523598775598
1527608906575,31,0.523598775598
1527608906625,32,0.523598775598
1527608906675,33,0.523598775598
1527608906725,34,0.523598775598
1527608906775,35,0.0
1527608906825,36,0.0
1527608906875,37,0.0
1527608906925,38,0.0
1527608906975,39,0.0
1527608907025,40,0.0
1527608907075,41,0.0
1527608907125,42,0.0
1527608907175,43,0.0
1527608907225,44,0.0
1527608907275,45,0.0
1527608907325,46,-0.523598775598
1527608907375,47,-0.523598775598
1527608907425,48,-0.523598775598
1527608907475,49,-0.523598775598
1527608907525,50,0.0
1527608907575,51,0.0
1527608907625,52,0.0
1527608907675,53,0.0
1527608907725,54,0.0
1527608907775,55,0.0
1527608907825,56,0.523598775598
1527608907875,57,0.523598775598
1527608907925,58,0.523598775598
1527608907975,59,0.523598775598
1527608908025,60,0.523598775598
1527608908075,61,0.523598775598
1527608908125,62,0.523598775598
1527608908175,63,0.523598775598
1527608908225,64,0.523598775598
1527608908275,65,0.523598775598
1527608908325,66,0.523598775598
1527608908375,67,0.523598775598
1527608908425,68,0.523598775598
1527608908475,69,0.523598775598
1527608908525,70,0.523598775598
1527608908575,71,0.523598775598
1527608908625,72,0.523598775598
1527608908675,73,0.523598775598
1527608908725,74,0.523598775598
1527608908775,75,0.523598775598
1527608908825,76,0.523598775598
1527608908875,77,0.523598775598
1527608908925,78,0.523598775598
1527608908975,79,0.523598775598
