ts_micro,frame,wheel
1527606809096,1,0.0
1527606809146,2,0.0
1527606809196,3,0.0
1527606809246,4,0.0
1527606809296,5,0.0
1527606809346,6,0.0
1527606809396,7,0.0
1527606809446,8,0.0
1527606809496,9,0.0
1527606809546,10,0.0
1527606809596,11,0.0
1527606809646,12,0.0
1527606809696,13,0.0
1527606809746,14,0.0
1527606809796,15,0.0
1527606809846,16,0.0
1527606809896,17,0.0
1527606809946,18,0.0
1527606809996,19,0.0
1527606810046,20,0.0
1527606810096,21,0.0
1527606810146,22,0.0
1527606810196,23,0.0
1527606810246,24,0.0
1527606810296,25,0.0
1527606810346,26,0.0
1527606810396,27,0.0
1527606810446,28,0.0
1527606810496,29,0.0
1527606810546,30,0.0
1527606810596,31,0.0
1527606810646,32,0.0
1527606810696,33,0.0
1527606810746,34,0.0
1527606810796,35,0.523598775598
1527606810846,36,0.523598775598
1527606810896,37,0.523598775598
1527606810946,38,0.523598775598
1527606810996,39,0.523598775598
1527606811046,40,0.523598775598
1527606811096,41,0.523598775598
1527606811146,42,0.0
1527606811196,43,0.0
1527606811246,44,0.0
1527606811296,45,0.0
1527606811346,46,0.0
1527606811396,47,0.0
1527606811446,48,0.0
1527606811496,49,0.0
1527606811546,50,0.0
1527606811596,51,0.0
1527606811646,52,0.0
1527606811696,53,0.0
1527606811746,54,0.0
1527606811796,55,0.0
1527606811846,56,0.0
1527606811896,57,0.0
1527606811946,58,0.0
1527606811996,59,0.0
1527606812046,60,0.0
1527606812096,61,0.0
1527606812146,62,0.0
1527606812196,63,0.0
1527606812246,64,0.0
1527606812296,65,0.523598775598
1527606812346,66,0.523598775598
1527606812396,67,0.523598775598
1527606812446,68,0.523598775598
1527606812496,69,0.523598775598
1527606812546,70,0.523598775598
1527606812596,71,0.523598775598
1527606812646,72,0.523598775598
1527606812696,73,0.523598775598
1527606812746,74,0.523598775598
1527606812796,75,0.0
1527606812846,76,0.0
1527606812896,77,0.0
1527606812946,78,0.0
1527606812996,79,0.0
1527606813046,80,0.0
1527606813096,81,0.0
1527606813146,82,0.0
1527606813196,83,0.0
1527606813246,84,0.0
1527606813296,85,0.0
1527606813346,86,0.0
1527606813396,87,0.0
1527606813446,88,0.0
1527606813496,89,0.0
1527606813546,90,0.0
1527606813596,91,0.0
1527606813646,92,0.0
1527606813696,93,0.0
1527606813746,94,0.0
1527606813796,95,0.0
1527606813846,96,0.0
1527606813896,97,0.0
1527606813946,98,0.0
1527606813996,99,0.0
1527606814046,100,0.0
1527606814096,101,0.0
1527606814146,102,0.0
1527606814196,103,0.0
1527606814246,104,0.523598775598
1527606814296,105,0.523598775598
1527606814346,106,0.523598775598
1527606814396,107,0.523598775598
1527606814446,108,0.523598775598
1527606814496,109,0.523598775598
1527606814546,110,0.523598775598
1527606814596,111,0.523598775598
1527606814646,112,0.523598775598
1527606814696,113,0.523598775598
1527606814746,114,0.0
1527606814796,115,0.0
1527606814846,116,0.0
1527606814896,117,0.0
1527606814946,118,0.0
1527606814996,119,0.0
1527606815046,120,0.0
1527606815096,121,0.523598775598
1527606815146,122,0.523598775598
1527606815196,123,0.0
1527606815246,124,0.0
1527606815296,125,0.0
1527606815346,126,0.0
1527606815396,127,0.0
1527606815446,128,0.0
1527606815496,129,0.0
1527606815546,130,0.0
1527606815596,131,0.0
1527606815646,132,0.0
1527606815696,133,0.0
1527606815746,134,0.0
1527606815796,135,0.0
1527606815846,136,0.0
1527606815896,137,0.0
1527606815946,138,0.0
1527606815996,139,0.523598775598
1527606816046,140,0.523598775598
1527606816096,141,0.523598775598
1527606816146,142,0.523598775598
1527606816196,143,0.523598775598
1527606816246,144,0.523598775598
1527606816296,145,0.523598775598
1527606816346,146,0.523598775598
1527606816396,147,0.523598775598
1527606816446,148,0.0
1527606816496,149,0.0
1527606816546,150,0.0
1527606816596,151,0.0
1527606816646,152,0.0
1527606816696,153,0.0
1527606816746,154,0.0
1527606816796,155,0.0
1527606816846,156,0.0
1527606816896,157,0.0
1527606816946,158,0.0
1527606816996,159,0.0
1527606817046,160,0.0
1527606817096,161,0.0
1527606817146,162,0.0
1527606817196,163,0.0
1527606817246,164,0.0
1527606817296,165,0.0
1527606817346,166,0.0
1527606817396,167,0.0
1527606817446,168,0.0
1527606817496,169,0.0
1527606817546,170,0.0
1527606817596,171,0.0
1527606817646,172,0.0
1527606817696,173,0.0
1527606817746,174,0.0
1527606817797,175,0.0
1527606817846,176,0.0
1527606817897,177,0.0
1527606817946,178,0.0
1527606817997,179,0.0
1527606818046,180,0.0
1527606818096,181,0.0
1527606818146,182,0.523598775598
1527606818196,183,0.523598775598
1527606818246,184,0.523598775598
1527606818296,185,0.523598775598
1527606818346,186,0.523598775598
1527606818396,187,0.523598775598
1527606818446,188,0.523598775598
1527606818496,189,0.523598775598
1527606818546,190,0.523598775598
1527606818596,191,0.523598775598
1527606818646,192,0.523598775598
1527606818696,193,0.0
1527606818746,194,0.0
1527606818796,195,0.0
1527606818846,196,0.0
1527606818896,197,0.0
1527606818946,198,0.0
1527606818996,199,0.0
1527606819046,200,0.0
1527606819096,201,0.0
1527606819146,202,0.0
1527606819196,203,0.0
1527606819246,204,0.0
1527606819296,205,0.0
1527606819346,206,0.0
1527606819396,207,0.0
1527606819446,208,0.0
1527606819496,209,0.0
1527606819546,210,0.0
1527606819596,211,0.0
1527606819646,212,0.0
1527606819696,213,0.0
1527606819746,214,0.0
1527606819796,215,0.0
1527606819846,216,0.0
1527606819896,217,0.0
1527606819946,218,0.0
1527606819996,219,0.0
1527606820046,220,0.0
1527606820096,221,0.523598775598
1527606820146,222,0.523598775598
1527606820196,223,0.523598775598
1527606820246,224,0.523598775598
1527606820296,225,0.523598775598
1527606820346,226,0.523598775598
1527606820397,227,0.523598775598
1527606820446,228,0.523598775598
1527606820496,229,0.0
1527606820546,230,0.0
1527606820596,231,0.0
1527606820646,232,0.0
1527606820696,233,0.523598775598
1527606820746,234,0.523598775598
1527606820796,235,0.523598775598
1527606820846,236,0.523598775598
1527606820896,237,0.523598775598
1527606820946,238,0.523598775598
1527606820997,239,0.523598775598
1527606821046,240,0.523598775598
1527606821096,241,0.523598775598
1527606821146,242,0.523598775598
1527606821197,243,0.523598775598
1527606821246,244,0.523598775598
1527606821296,245,0.523598775598
1527606821347,246,0.523598775598
1527606821396,247,0.523598775598
1527606821446,248,0.523598775598
1527606821496,249,0.523598775598
1527606821546,250,0.523598775598
1527606821596,251,0.523598775598
1527606821646,252,0.523598775598
1527606821696,253,0.523598775598
1527606821746,254,0.523598775598
1527606821796,255,0.523598775598
1527606821846,256,0.523598775598
1527606821896,257,0.523598775598
1527606821946,258,0.523598775598
1527606821996,259,0.523598775598
1527606822046,260,0.523598775598
1527606822096,261,0.523598775598
1527606822146,262,0.523598775598
1527606822196,263,0.0
1527606822246,264,0.0
1527606822296,265,0.0
1527606822346,266,0.0
1527606822396,267,0.0
1527606822446,268,0.0
1527606822496,269,0.0
1527606822546,270,0.0
1527606822596,271,0.0
1527606822646,272,0.0
1527606822696,273,0.0
1527606822746,274,0.0
1527606822796,275,0.0
1527606822846,276,0.0
1527606822896,277,-0.523598775598
1527606822946,278,-0.523598775598
1527606822996,279,-0.523598775598
1527606823046,280,-0.523598775598
1527606823096,281,-0.523598775598
1527606823146,282,-0.523598775598
1527606823196,283,0.0
1527606823246,284,0.0
1527606823296,285,0.0
1527606823346,286,0.0
1527606823396,287,0.0
1527606823446,288,0.0
1527606823496,289,0.0
1527606823546,290,-0.523598775598
1527606823596,291,-0.523598775598
1527606823646,292,-0.523598775598
1527606823696,293,0.0
1527606823746,294,0.0
1527606823796,295,0.0
1527606823846,296,0.0
1527606823896,297,0.0
1527606823946,298,0.0
1527606823996,299,0.0
1527606824046,300,0.0
1527606824096,301,0.0
1527606824146,302,-0.523598775598
1527606824196,303,-0.523598775598
1527606824246,304,-0.523598775598
1527606824296,305,-0.523598775598
1527606824346,306,-0.523598775598
1527606824396,307,-0.523598775598
1527606824446,308,-0.523598775598
1527606824496,309,-0.523598775598
1527606824546,310,-0.523598775598
1527606824596,311,-0.523598775598
1527606824646,312,-0.523598775598
1527606824696,313,0.0
1527606824746,314,0.0
1527606824796,315,0.0
1527606824846,316,0.0
1527606824896,317,0.523598775598
1527606824946,318,0.523598775598
1527606824996,319,0.523598775598
1527606825046,320,0.523598775598
1527606825096,321,0.523598775598
1527606825146,322,0.523598775598
1527606825196,323,0.523598775598
1527606825246,324,0.523598775598
1527606825296,325,0.523598775598
1527606825346,326,0.523598775598
1527606825396,327,0.523598775598
1527606825446,328,0.523598775598
1527606825496,329,0.523598775598
1527606825546,330,0.523598775598
1527606825596,331,0.523598775598
1527606825646,332,0.523598775598
1527606825696,333,0.523598775598
1527606825746,334,0.523598775598
1527606825796,335,0.523598775598
1527606825846,336,0.523598775598
1527606825896,337,0.523598775598
1527606825946,338,0.523598775598
1527606825996,339,0.523598775598
1527606826046,340,0.523598775598
1527606826096,341,0.523598775598
1527606826146,342,0.0
1527606826196,343,0.0
1527606826246,344,0.0
1527606826296,345,0.0
1527606826346,346,0.0
1527606826396,347,0.0
1527606826446,348,0.523598775598
1527606826496,349,0.523598775598
1527606826546,350,0.523598775598
1527606826596,351,0.523598775598
1527606826646,352,0.523598775598
1527606826696,353,0.523598775598
1527606826746,354,0.523598775598
1527606828188,355,0.0
1527606828220,356,0.0
1527606828244,357,0.0
1527606828266,358,0.0
1527606828284,359,0.0
1527606828307,360,0.0
1527606828329,361,0.0
1527606828348,362,0.0
1527606828369,363,0.523598775598
