ts_micro,frame,wheel
1527608765924,1,0.0
1527608765974,2,0.0
1527608766024,3,0.0
1527608766074,4,0.0
1527608766124,5,0.0
1527608766174,6,0.0
1527608766224,7,0.0
1527608766274,8,0.0
1527608766324,9,0.0
1527608766374,10,0.0
1527608766424,11,0.0
1527608766474,12,0.0
1527608766524,13,0.0
1527608766574,14,0.0
1527608766624,15,0.0
1527608766674,16,0.0
1527608766724,17,0.0
1527608766774,18,0.0
1527608766824,19,0.0
1527608766874,20,0.0
1527608766924,21,0.0
1527608766974,22,0.0
1527608767024,23,0.0
1527608767074,24,0.0
1527608767124,25,0.0
1527608767175,26,-0.523598775598
1527608767224,27,-0.523598775598
1527608767275,28,-0.523598775598
1527608767324,29,-0.523598775598
1527608767375,30,-0.523598775598
1527608767424,31,-0.523598775598
1527608767475,32,-0.523598775598
1527608767524,33,-0.523598775598
1527608767574,34,-0.523598775598
1527608767624,35,-0.523598775598
1527608767674,36,-0.523598775598
1527608767724,37,-0.523598775598
1527608767774,38,-0.523598775598
1527608767824,39,-0.523598775598
1527608767874,40,-0.523598775598
1527608767924,41,0.0
1527608767974,42,0.0
1527608768024,43,0.0
1527608768074,44,0.0
1527608768124,45,0.523598775598
1527608768174,46,0.523598775598
1527608768224,47,0.523598775598
1527608768274,48,0.0
1527608768324,49,0.0
1527608768374,50,-0.523598775598
1527608768424,51,-0.523598775598
1527608768474,52,-0.523598775598
1527608768524,53,-0.523598775598
1527608768574,54,-0.523598775598
1527608768624,55,-0.523598775598
1527608768674,56,-0.523598775598
1527608768724,57,-0.523598775598
1527608768774,58,0.0
1527608768824,59,0.0
1527608768874,60,0.0
1527608768924,61,0.0
1527608768974,62,0.0
1527608769024,63,0.0
1527608769074,64,0.0
1527608769124,65,0.0
1527608769174,66,0.0
1527608769224,67,0.523598775598
1527608769274,68,0.523598775598
1527608769324,69,0.523598775598
1527608769374,70,0.523598775598
1527608769424,71,0.523598775598
1527608769474,72,0.523598775598
1527608769524,73,0.523598775598
1527608769574,74,0.523598775598
1527608769624,75,0.523598775598
1527608769674,76,0.523598775598
1527608769724,77,0.523598775598
