ts_micro,frame,wheel
1527607666263,1,0.0
1527607666314,2,0.0
1527607666363,3,0.0
1527607666413,4,0.0
1527607666463,5,0.0
1527607666513,6,0.0
1527607666563,7,0.0
1527607666613,8,0.0
1527607666664,9,0.0
1527607666713,10,0.0
1527607666764,11,0.0
1527607666813,12,0.0
1527607666863,13,0.0
1527607666914,14,0.0
1527607666963,15,0.0
1527607667013,16,0.0
1527607667063,17,0.0
1527607667113,18,0.0
1527607667163,19,0.0
1527607667213,20,0.0
1527607667263,21,0.0
1527607667314,22,0.0
1527607667363,23,0.0
1527607667413,24,0.0
1527607667463,25,0.0
1527607667513,26,0.0
1527607667563,27,0.0
1527607667614,28,0.0
1527607667663,29,-0.523598775598
1527607667713,30,-0.523598775598
1527607667763,31,-0.523598775598
1527607667813,32,-0.523598775598
1527607667863,33,-0.523598775598
1527607667913,34,-0.523598775598
1527607667963,35,-0.523598775598
1527607668013,36,-0.523598775598
1527607668063,37,-0.523598775598
1527607668113,38,-0.523598775598
1527607668163,39,-0.523598775598
1527607668214,40,-0.523598775598
1527607668263,41,-0.523598775598
1527607668313,42,0.0
1527607668363,43,0.0
1527607668414,44,0.0
1527607668463,45,0.0
1527607668514,46,0.0
1527607668563,47,0.0
1527607668614,48,0.0
1527607668663,49,0.0
1527607668713,50,0.0
1527607668763,51,0.0
1527607668814,52,0.523598775598
1527607668863,53,0.523598775598
1527607668914,54,0.523598775598
1527607668963,55,0.523598775598
1527607669013,56,0.523598775598
1527607669063,57,0.523598775598
1527607669114,58,0.523598775598
1527607669163,59,0.523598775598
1527607669214,60,0.523598775598
1527607669263,61,0.523598775598
1527607669313,62,0.523598775598
1527607669363,63,0.523598775598
1527607669413,64,0.523598775598
1527607669463,65,0.523598775598
1527607669513,66,0.523598775598
1527607669563,67,0.523598775598
1527607669613,68,0.523598775598
1527607669663,69,0.523598775598
1527607669713,70,0.523598775598
1527607669763,71,0.523598775598
1527607669813,72,0.523598775598
1527607669863,73,0.523598775598
1527607669913,74,0.523598775598
1527607669963,75,0.523598775598
1527607670014,76,0.523598775598
1527607670063,77,0.0
1527607670113,78,0.0
1527607670163,79,0.0
1527607670213,80,0.0
1527607670263,81,0.0
1527607670313,82,0.0
1527607670363,83,0.0
1527607670413,84,0.0
1527607670463,85,0.0
1527607670514,86,0.523598775598
1527607670564,87,0.523598775598
1527607670613,88,0.523598775598
1527607670664,89,0.523598775598
1527607670714,90,0.523598775598
1527607670763,91,0.523598775598
1527607670814,92,0.523598775598
1527607670863,93,0.523598775598
1527607670914,94,0.523598775598
1527607670963,95,0.0
1527607671014,96,0.0
1527607671063,97,0.0
1527607671113,98,0.0
1527607671163,99,0.0
1527607671213,100,-0.523598775598
1527607671263,101,-0.523598775598
1527607671313,102,-0.523598775598
1527607671363,103,-0.523598775598
1527607671413,104,-0.523598775598
1527607671463,105,-0.523598775598
1527607671513,106,0.0
1527607671563,107,0.0
1527607671613,108,0.0
1527607671663,109,0.0
1527607671713,110,0.0
1527607671763,111,0.0
1527607671813,112,0.0
1527607671863,113,0.0
1527607671913,114,0.0
1527607671963,115,0.0
1527607672013,116,0.0
1527607672063,117,0.0
1527607672113,118,0.523598775598
1527607672163,119,0.523598775598
1527607672213,120,0.523598775598
1527607672263,121,0.523598775598
1527607672314,122,0.523598775598
1527607672363,123,0.523598775598
1527607672413,124,0.523598775598
1527607672463,125,0.523598775598
1527607672513,126,0.523598775598
1527607672563,127,0.523598775598
1527607672613,128,0.523598775598
1527607672663,129,0.523598775598
1527607672713,130,0.523598775598
1527607672763,131,0.523598775598
1527607672813,132,0.523598775598
1527607672863,133,0.523598775598
1527607672913,134,0.523598775598
1527607672963,135,0.523598775598
1527607673013,136,0.523598775598
1527607673063,137,0.523598775598
1527607673113,138,0.523598775598
1527607673163,139,0.523598775598
1527607673213,140,0.523598775598
1527607673263,141,0.523598775598
1527607673313,142,0.523598775598
1527607673363,143,0.523598775598
1527607673413,144,0.523598775598
1527607673463,145,0.523598775598
1527607673513,146,0.523598775598
1527607673563,147,0.523598775598
1527607673613,148,0.0
1527607673663,149,0.0
1527607673713,150,0.0
1527607673763,151,0.0
1527607673813,152,0.0
1527607673863,153,0.0
1527607673913,154,0.0
1527607673963,155,0.0
1527607674013,156,0.0
1527607674063,157,-0.523598775598
1527607674113,158,-0.523598775598
1527607674163,159,-0.523598775598
1527607674213,160,-0.523598775598
1527607674263,161,-0.523598775598
1527607674313,162,0.0
1527607674363,163,0.0
1527607674413,164,0.0
1527607674463,165,0.0
1527607674513,166,0.0
1527607674563,167,0.0
1527607674613,168,0.0
1527607674663,169,0.0
1527607674713,170,0.0
1527607674763,171,0.0
1527607674813,172,0.0
1527607674863,173,0.0
1527607674913,174,0.0
1527607674963,175,0.0
1527607675013,176,0.0
1527607675063,177,0.0
1527607675113,178,0.0
1527607675163,179,0.0
1527607675213,180,0.523598775598
1527607675263,181,0.523598775598
1527607675313,182,0.523598775598
1527607675363,183,0.523598775598
1527607675413,184,0.523598775598
1527607675463,185,0.523598775598
1527607675513,186,0.523598775598
1527607675563,187,0.523598775598
1527607675613,188,0.523598775598
1527607675663,189,0.523598775598
1527607675713,190,0.523598775598
1527607675763,191,0.523598775598
1527607675813,192,0.523598775598
1527607675863,193,0.523598775598
1527607675913,194,0.523598775598
1527607675963,195,0.523598775598
1527607676013,196,0.523598775598
1527607676063,197,0.0
1527607676113,198,0.0
1527607676163,199,0.0
1527607676213,200,0.0
1527607676263,201,0.0
1527607676313,202,0.0
1527607676363,203,-0.523598775598
1527607676413,204,-0.523598775598
1527607676463,205,-0.523598775598
1527607676513,206,-0.523598775598
1527607676563,207,-0.523598775598
1527607676613,208,-0.523598775598
1527607676663,209,0.0
1527607676713,210,0.0
1527607676763,211,0.0
1527607676813,212,0.0
1527607676863,213,0.0
1527607676913,214,0.0
1527607676963,215,0.0
1527607677013,216,0.523598775598
1527607677063,217,0.523598775598
1527607677113,218,0.523598775598
1527607677163,219,0.523598775598
1527607677213,220,0.523598775598
1527607677263,221,0.523598775598
1527607677313,222,0.523598775598
1527607677363,223,0.523598775598
1527607677413,224,0.523598775598
1527607677463,225,0.523598775598
1527607677513,226,0.523598775598
1527607677563,227,0.0
1527607677613,228,0.0
1527607677663,229,0.0
1527607677713,230,0.0
1527607677763,231,0.0
1527607677813,232,0.0
1527607677863,233,0.0
1527607677913,234,0.0
1527607677963,235,0.523598775598
1527607678013,236,0.523598775598
1527607678063,237,0.523598775598
1527607678113,238,0.523598775598
1527607678163,239,0.523598775598
1527607678213,240,0.523598775598
1527607678263,241,0.523598775598
1527607678313,242,0.523598775598
1527607678363,243,0.523598775598
1527607678413,244,0.523598775598
1527607678463,245,0.523598775598
1527607678513,246,0.523598775598
1527607678563,247,0.523598775598
1527607678613,248,0.523598775598
1527607678663,249,0.523598775598
1527607678713,250,0.523598775598
1527607678763,251,0.523598775598
1527607678813,252,0.523598775598
1527607678863,253,0.523598775598
1527607678913,254,0.523598775598
1527607678963,255,0.523598775598
1527607679013,256,0.523598775598
1527607679063,257,0.523598775598
1527607679113,258,0.523598775598
1527607679163,259,0.523598775598
1527607679213,260,0.523598775598
1527607679263,261,0.523598775598
1527607679313,262,0.523598775598
1527607679363,263,0.523598775598
1527607679413,264,0.523598775598
1527607679463,265,0.523598775598
1527607679513,266,0.523598775598
1527607679563,267,0.523598775598
1527607679618,268,0.0
1527607679673,269,0.0
1527607679714,270,0.0
1527607679763,271,0.0
1527607679814,272,0.0
1527607679863,273,0.0
1527607679914,274,0.0
1527607679963,275,0.523598775598
1527607680014,276,0.523598775598
1527607680063,277,0.523598775598
1527607680113,278,0.0
1527607680163,279,0.0
1527607680213,280,0.0
1527607680263,281,0.0
1527607680313,282,0.0
1527607680363,283,0.0
1527607680413,284,0.0
1527607680463,285,0.0
1527607680513,286,0.0
1527607680563,287,-0.523598775598
1527607680613,288,-0.523598775598
1527607680663,289,-0.523598775598
1527607680713,290,-0.523598775598
1527607680763,291,-0.523598775598
1527607680813,292,-0.523598775598
1527607680863,293,-0.523598775598
1527607680913,294,0.0
1527607680963,295,0.0
1527607681013,296,0.0
1527607681063,297,0.0
1527607681113,298,0.0
1527607681163,299,0.523598775598
1527607681213,300,0.523598775598
1527607681263,301,0.523598775598
1527607681313,302,0.523598775598
1527607681363,303,0.523598775598
1527607681413,304,0.0
1527607681463,305,0.0
1527607681513,306,-0.523598775598
1527607681563,307,-0.523598775598
1527607681613,308,-0.523598775598
1527607681663,309,-0.523598775598
1527607681713,310,-0.523598775598
1527607681763,311,-0.523598775598
1527607681813,312,-0.523598775598
1527607681863,313,-0.523598775598
1527607681913,314,-0.523598775598
1527607681964,315,-0.523598775598
1527607682014,316,-0.523598775598
1527607682064,317,-0.523598775598
1527607682113,318,-0.523598775598
1527607682164,319,-0.523598775598
1527607682213,320,-0.523598775598
1527607682264,321,-0.523598775598
1527607682313,322,-0.523598775598
1527607682364,323,-0.523598775598
1527607682413,324,0.0
1527607682464,325,0.0
1527607682513,326,0.0
1527607682564,327,0.0
1527607682613,328,0.0
1527607682664,329,0.523598775598
1527607682713,330,0.523598775598
1527607682764,331,0.523598775598
1527607682813,332,0.523598775598
1527607682864,333,0.523598775598
1527607682913,334,0.523598775598
1527607682963,335,0.523598775598
1527607683013,336,0.523598775598
1527607683064,337,0.523598775598
1527607683113,338,0.523598775598
1527607683165,339,0.523598775598
1527607683213,340,0.523598775598
1527607683265,341,0.523598775598
1527607683313,342,0.523598775598
1527607683365,343,0.523598775598
1527607683413,344,0.523598775598
1527607683464,345,0.523598775598
1527607683513,346,0.523598775598
1527607683563,347,0.523598775598
1527607683613,348,0.523598775598
1527607683663,349,0.523598775598
1527607683713,350,0.523598775598
1527607683763,351,0.523598775598
1527607683813,352,0.523598775598
1527607683863,353,0.523598775598
1527607683913,354,0.523598775598
1527607683963,355,0.523598775598
1527607684013,356,0.523598775598
1527607684063,357,0.523598775598
1527607684113,358,0.523598775598
1527607684163,359,0.523598775598
1527607684213,360,0.523598775598
1527607684263,361,0.523598775598
1527607684313,362,0.523598775598
1527607684363,363,0.523598775598
1527607684413,364,0.523598775598
1527607684463,365,0.523598775598
1527607684513,366,0.523598775598
1527607684563,367,0.523598775598
1527607684613,368,0.523598775598
1527607684663,369,0.523598775598
1527607684713,370,0.523598775598
1527607684763,371,0.523598775598
1527607684813,372,0.523598775598
1527607684863,373,0.523598775598
1527607684913,374,0.523598775598
1527607684963,375,0.0
1527607685013,376,0.0
1527607685063,377,0.0
1527607685113,378,0.0
1527607685163,379,0.0
1527607685213,380,0.0
1527607685263,381,0.0
1527607685313,382,0.0
1527607685363,383,0.523598775598
1527607685413,384,0.523598775598
1527607685463,385,0.523598775598
1527607685513,386,0.523598775598
1527607685563,387,0.523598775598
1527607685613,388,0.523598775598
1527607685663,389,0.523598775598
1527607685713,390,0.523598775598
1527607685763,391,0.523598775598
1527607685813,392,0.523598775598
1527607685863,393,0.0
1527607685913,394,0.0
1527607685963,395,0.0
1527607686013,396,0.0
1527607686063,397,0.523598775598
1527607686113,398,0.523598775598
1527607686163,399,0.523598775598
1527607686213,400,0.523598775598
1527607686263,401,0.523598775598
1527607686313,402,0.523598775598
1527607686363,403,0.523598775598
1527607686413,404,0.523598775598
1527607686463,405,0.523598775598
1527607686514,406,0.523598775598
1527607686563,407,0.523598775598
1527607686613,408,0.523598775598
1527607686664,409,0.523598775598
1527607686713,410,0.523598775598
1527607686764,411,0.523598775598
1527607686814,412,0.523598775598
1527607686863,413,0.523598775598
1527607686913,414,0.0
1527607686963,415,0.0
1527607687013,416,0.0
1527607687064,417,0.0
1527607687113,418,0.0
1527607687163,419,0.0
1527607687213,420,0.0
1527607687263,421,0.0
1527607687313,422,0.0
1527607687363,423,0.523598775598
1527607687413,424,0.523598775598
1527607687463,425,0.523598775598
1527607687513,426,0.523598775598
1527607687563,427,0.523598775598
1527607687614,428,0.523598775598
1527607687663,429,0.523598775598
1527607687714,430,0.523598775598
1527607687763,431,0.0
1527607687813,432,0.0
1527607687863,433,0.0
1527607687913,434,0.0
1527607687963,435,0.0
1527607688013,436,0.0
1527607688063,437,-0.523598775598
1527607688113,438,-0.523598775598
1527607688163,439,-0.523598775598
1527607688213,440,-0.523598775598
1527607688263,441,-0.523598775598
1527607688313,442,-0.523598775598
1527607688363,443,-0.523598775598
1527607688413,444,-0.523598775598
1527607688463,445,-0.523598775598
1527607688513,446,0.0
1527607688563,447,0.0
1527607688613,448,0.0
1527607688663,449,0.0
1527607688713,450,0.0
1527607688763,451,0.0
1527607688813,452,0.0
1527607688863,453,0.0
1527607688913,454,0.0
1527607688963,455,0.0
1527607689013,456,0.0
1527607689063,457,0.0
1527607689113,458,0.523598775598
1527607689163,459,0.523598775598
1527607689213,460,0.523598775598
1527607689263,461,0.523598775598
1527607689313,462,0.523598775598
1527607689364,463,0.523598775598
1527607689413,464,0.523598775598
1527607689464,465,0.523598775598
1527607689513,466,0.523598775598
1527607689563,467,0.523598775598
1527607689613,468,0.523598775598
1527607689663,469,0.523598775598
1527607689713,470,0.523598775598
1527607689763,471,0.523598775598
1527607689813,472,0.523598775598
1527607689863,473,0.523598775598
1527607689913,474,0.523598775598
1527607689963,475,0.523598775598
1527607690013,476,0.523598775598
1527607690063,477,0.523598775598
1527607690113,478,0.523598775598
1527607690163,479,0.523598775598
1527607690213,480,0.523598775598
1527607690263,481,0.523598775598
1527607690313,482,0.0
1527607690363,483,0.0
1527607690414,484,0.0
1527607690464,485,0.0
1527607690514,486,0.0
1527607690563,487,0.523598775598
