ts_micro,frame,wheel
1527607220045,1,0.0
1527607220095,2,0.0
1527607220145,3,0.0
1527607220195,4,0.0
1527607220245,5,0.0
1527607220295,6,0.0
1527607220345,7,0.0
1527607220395,8,0.0
1527607220445,9,0.0
1527607220495,10,0.0
1527607220545,11,0.0
1527607220595,12,0.0
1527607220645,13,0.0
1527607220695,14,0.0
1527607220745,15,0.0
1527607220795,16,0.0
1527607220845,17,0.0
1527607220895,18,0.0
1527607220945,19,0.0
1527607220995,20,0.0
1527607221045,21,0.0
1527607221095,22,0.0
1527607221145,23,0.0
1527607221195,24,0.0
1527607221245,25,0.0
1527607221295,26,0.0
1527607221345,27,0.0
1527607221395,28,0.0
1527607221445,29,0.0
1527607221495,30,0.0
1527607221545,31,-0.523598775598
1527607221595,32,-0.523598775598
1527607221645,33,-0.523598775598
1527607221695,34,0.0
1527607221745,35,0.0
1527607221795,36,0.0
1527607221845,37,0.0
1527607221895,38,0.0
1527607221945,39,0.0
1527607221995,40,0.0
1527607222045,41,0.0
1527607222095,42,0.0
1527607222145,43,0.523598775598
1527607222195,44,0.523598775598
1527607222245,45,0.523598775598
1527607222295,46,0.523598775598
1527607222345,47,0.523598775598
1527607222395,48,0.523598775598
1527607222445,49,0.523598775598
1527607222495,50,0.523598775598
1527607222545,51,0.523598775598
1527607222595,52,0.523598775598
1527607222645,53,0.523598775598
1527607222695,54,0.523598775598
1527607222745,55,0.523598775598
1527607222795,56,0.523598775598
1527607222845,57,0.523598775598
1527607222895,58,0.0
1527607222945,59,0.0
1527607222995,60,0.0
1527607223045,61,0.0
1527607223095,62,0.0
1527607223145,63,0.0
1527607223195,64,0.0
1527607223245,65,0.0
1527607223295,66,0.0
1527607223345,67,-0.523598775598
1527607223395,68,-0.523598775598
1527607223445,69,-0.523598775598
1527607223495,70,-0.523598775598
1527607223545,71,-0.523598775598
1527607223595,72,-0.523598775598
1527607223645,73,0.0
1527607223695,74,0.0
1527607223745,75,0.0
1527607223795,76,0.0
1527607223845,77,0.0
1527607223895,78,0.0
1527607223945,79,0.0
1527607223995,80,0.0
1527607224045,81,0.0
1527607224095,82,0.523598775598
1527607224145,83,0.523598775598
1527607224195,84,0.523598775598
1527607224245,85,0.523598775598
1527607224295,86,0.523598775598
1527607224345,87,0.523598775598
1527607224395,88,0.523598775598
1527607224445,89,0.523598775598
1527607224495,90,0.523598775598
1527607224545,91,0.523598775598
1527607224595,92,0.523598775598
1527607224645,93,0.0
1527607224695,94,0.0
1527607224745,95,0.0
1527607224795,96,0.0
1527607224845,97,0.523598775598
1527607224895,98,0.523598775598
1527607224945,99,0.523598775598
1527607224995,100,0.523598775598
1527607225045,101,0.523598775598
1527607225095,102,0.523598775598
1527607225145,103,0.523598775598
1527607225195,104,0.523598775598
1527607225245,105,0.523598775598
1527607225295,106,0.523598775598
1527607225345,107,0.523598775598
1527607225395,108,0.523598775598
1527607225445,109,0.0
1527607225495,110,0.0
1527607225545,111,0.0
1527607225595,112,0.0
1527607225645,113,0.0
1527607225695,114,0.0
1527607225745,115,0.0
1527607225795,116,0.0
1527607225845,117,0.0
1527607225895,118,0.0
1527607225945,119,0.0
1527607225995,120,-0.523598775598
1527607226045,121,-0.523598775598
1527607226095,122,-0.523598775598
1527607226145,123,-0.523598775598
1527607226195,124,-0.523598775598
1527607226245,125,-0.523598775598
1527607226295,126,0.0
1527607226345,127,0.0
1527607226395,128,0.0
1527607226445,129,0.0
1527607226495,130,0.0
1527607226545,131,0.0
1527607226595,132,0.0
1527607226645,133,0.0
1527607226695,134,0.0
1527607226745,135,0.0
1527607226795,136,0.0
1527607226845,137,0.0
1527607226895,138,0.0
1527607226945,139,0.0
1527607226995,140,0.0
1527607227045,141,0.523598775598
1527607227095,142,0.523598775598
1527607227145,143,0.523598775598
1527607227195,144,0.523598775598
1527607227245,145,0.523598775598
1527607227295,146,0.523598775598
1527607227345,147,0.523598775598
1527607227395,148,0.523598775598
1527607227445,149,0.523598775598
1527607227495,150,0.523598775598
1527607227545,151,0.523598775598
1527607227595,152,0.523598775598
1527607227645,153,0.523598775598
1527607227695,154,0.523598775598
1527607227745,155,0.523598775598
1527607227795,156,0.523598775598
1527607227845,157,0.523598775598
1527607227895,158,0.523598775598
1527607227945,159,0.523598775598
1527607227995,160,0.523598775598
1527607228045,161,0.523598775598
1527607228095,162,0.523598775598
1527607228145,163,0.523598775598
1527607228195,164,0.523598775598
1527607228245,165,0.523598775598
1527607228295,166,0.523598775598
1527607228345,167,0.523598775598
1527607228395,168,0.523598775598
1527607228445,169,0.0
1527607228495,170,0.0
1527607228545,171,0.0
1527607228595,172,0.0
1527607228645,173,0.0
1527607228695,174,0.0
1527607228745,175,0.0
1527607228795,176,0.0
1527607228845,177,0.0
1527607228895,178,0.0
1527607228945,179,0.0
1527607228995,180,0.0
1527607229045,181,0.0
1527607229095,182,0.0
1527607229145,183,0.0
1527607229195,184,0.0
1527607229245,185,0.0
1527607229295,186,0.0
1527607229345,187,0.0
1527607229395,188,0.0
1527607229445,189,0.0
1527607229495,190,0.0
1527607229545,191,-0.523598775598
1527607229595,192,-0.523598775598
1527607229645,193,-0.523598775598
1527607229695,194,-0.523598775598
1527607229745,195,-0.523598775598
1527607229795,196,0.0
1527607229845,197,0.0
1527607229895,198,0.0
1527607229945,199,0.0
1527607229995,200,0.0
1527607230045,201,0.0
1527607230096,202,0.0
1527607230145,203,0.0
1527607230196,204,0.0
1527607230245,205,0.523598775598
1527607230296,206,0.523598775598
1527607230345,207,0.523598775598
1527607230396,208,0.523598775598
1527607230445,209,0.523598775598
1527607230496,210,0.523598775598
1527607230545,211,0.523598775598
1527607230595,212,0.523598775598
1527607230645,213,0.523598775598
1527607230695,214,0.523598775598
1527607230745,215,0.523598775598
1527607230795,216,0.523598775598
1527607230845,217,0.0
1527607230895,218,0.0
1527607230945,219,0.0
1527607230995,220,0.0
1527607231045,221,0.0
1527607231095,222,0.0
1527607231145,223,0.0
1527607231195,224,0.0
1527607231245,225,0.523598775598
1527607231295,226,0.523598775598
1527607231345,227,0.523598775598
1527607231395,228,0.523598775598
1527607231445,229,0.523598775598
1527607231495,230,0.523598775598
1527607231545,231,0.523598775598
1527607231595,232,0.523598775598
1527607231645,233,0.523598775598
1527607231695,234,0.523598775598
1527607231745,235,0.0
1527607231795,236,0.0
1527607231845,237,0.0
1527607231895,238,0.0
1527607231945,239,0.0
1527607231995,240,0.0
1527607232045,241,0.0
1527607232095,242,0.0
1527607232145,243,0.0
1527607232195,244,-0.523598775598
1527607232245,245,-0.523598775598
1527607232295,246,-0.523598775598
1527607232345,247,-0.523598775598
1527607232395,248,-0.523598775598
1527607232445,249,-0.523598775598
1527607232495,250,-0.523598775598
1527607232545,251,-0.523598775598
1527607232595,252,-0.523598775598
1527607232645,253,0.0
1527607232695,254,0.0
1527607232745,255,0.0
1527607232795,256,0.0
1527607232845,257,0.0
1527607232895,258,0.523598775598
1527607232945,259,0.523598775598
1527607232995,260,0.523598775598
1527607233045,261,0.523598775598
1527607233095,262,0.523598775598
1527607233145,263,0.523598775598
