image_path,wheel
./Dataset/train_images/out-video-4_frame_855.jpg,0.0
./Dataset/train_images/out-video-10_frame_228.jpg,0.5235987755979999
./Dataset/train_images/out-video-2_frame_389.jpg,0.0
./Dataset/train_images/out-video-4_frame_476.jpg,0.5235987755979999
./Dataset/train_images/out-video-10_frame_902.jpg,0.5235987755979999
./Dataset/train_images/out-video-2_frame_900.jpg,-0.5235987755979999
./Dataset/train_images/out-video-8_frame_899.jpg,0.5235987755979999
./Dataset/train_images/out-video-6_frame_484.jpg,0.0
./Dataset/train_images/out-video-3_frame_791.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_686.jpg,0.0
./Dataset/train_images/out-video-4_frame_507.jpg,0.0
./Dataset/train_images/out-video-5_frame_552.jpg,0.5235987755979999
./Dataset/train_images/out-video-2_frame_740.jpg,0.0
./Dataset/train_images/out-video-1_frame_577.jpg,0.5235987755979999
./Dataset/train_images/out-video-1_frame_516.jpg,0.0
./Dataset/train_images/out-video-6_frame_658.jpg,0.5235987755979999
./Dataset/train_images/out-video-4_frame_64.jpg,-0.5235987755979999
./Dataset/train_images/out-video-8_frame_872.jpg,0.5235987755979999
./Dataset/train_images/out-video-7_frame_838.jpg,0.5235987755979999
./Dataset/train_images/out-video-4_frame_170.jpg,0.0
./Dataset/train_images/out-video-3_frame_631.jpg,0.0
./Dataset/train_images/out-video-5_frame_498.jpg,-0.5235987755979999
./Dataset/train_images/out-video-1_frame_66.jpg,0.5235987755979999
./Dataset/train_images/out-video-3_frame_328.jpg,0.5235987755979999
./Dataset/train_images/out-video-4_frame_822.jpg,0.5235987755979999
./Dataset/train_images/out-video-3_frame_594.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_513.jpg,0.5235987755979999
./Dataset/train_images/out-video-7_frame_463.jpg,0.5235987755979999
./Dataset/train_images/out-video-10_frame_11.jpg,0.0
./Dataset/train_images/out-video-4_frame_176.jpg,0.5235987755979999
./Dataset/train_images/out-video-10_frame_896.jpg,0.5235987755979999
./Dataset/train_images/out-video-4_frame_928.jpg,0.0
./Dataset/train_images/out-video-1_frame_7.jpg,0.0
./Dataset/train_images/out-video-4_frame_210.jpg,0.5235987755979999
./Dataset/train_images/out-video-1_frame_566.jpg,0.0
./Dataset/train_images/out-video-3_frame_695.jpg,0.5235987755979999
./Dataset/train_images/out-video-6_frame_220.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_192.jpg,0.0
./Dataset/train_images/out-video-4_frame_874.jpg,-0.5235987755979999
./Dataset/train_images/out-video-7_frame_331.jpg,0.5235987755979999
./Dataset/train_images/out-video-2_frame_318.jpg,0.0
./Dataset/train_images/out-video-2_frame_691.jpg,0.0
./Dataset/train_images/out-video-5_frame_644.jpg,0.5235987755979999
./Dataset/train_images/out-video-2_frame_983.jpg,0.0
./Dataset/train_images/out-video-2_frame_721.jpg,0.0
./Dataset/train_images/out-video-4_frame_607.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_166.jpg,-0.5235987755979999
./Dataset/train_images/out-video-2_frame_169.jpg,0.5235987755979999
./Dataset/train_images/out-video-4_frame_343.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_298.jpg,0.5235987755979999
./Dataset/train_images/out-video-0_frame_857.jpg,0.0
./Dataset/train_images/out-video-4_frame_430.jpg,0.0
./Dataset/train_images/out-video-7_frame_14.jpg,0.0
./Dataset/train_images/out-video-1_frame_21.jpg,0.0
./Dataset/train_images/out-video-9_frame_283.jpg,0.0
./Dataset/train_images/out-video-1_frame_718.jpg,0.5235987755979999
./Dataset/train_images/out-video-1_frame_910.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_179.jpg,0.5235987755979999
./Dataset/train_images/out-video-6_frame_88.jpg,0.5235987755979999
./Dataset/train_images/out-video-3_frame_649.jpg,-0.5235987755979999
./Dataset/train_images/out-video-1_frame_255.jpg,0.5235987755979999
./Dataset/train_images/out-video-10_frame_536.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_956.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_492.jpg,0.0
./Dataset/train_images/out-video-1_frame_161.jpg,0.0
./Dataset/train_images/out-video-5_frame_101.jpg,0.5235987755979999
./Dataset/train_images/out-video-8_frame_680.jpg,0.0
./Dataset/train_images/out-video-9_frame_37.jpg,0.0
./Dataset/train_images/out-video-8_frame_5.jpg,0.0
./Dataset/train_images/out-video-1_frame_328.jpg,0.5235987755979999
./Dataset/train_images/out-video-8_frame_844.jpg,0.0
./Dataset/train_images/out-video-4_frame_581.jpg,0.5235987755979999
./Dataset/train_images/out-video-1_frame_659.jpg,0.0
./Dataset/train_images/out-video-7_frame_160.jpg,0.0
./Dataset/train_images/out-video-5_frame_614.jpg,-0.5235987755979999
./Dataset/train_images/out-video-8_frame_651.jpg,0.5235987755979999
./Dataset/train_images/out-video-6_frame_157.jpg,-0.5235987755979999
./Dataset/train_images/out-video-6_frame_458.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_831.jpg,0.5235987755979999
./Dataset/train_images/out-video-2_frame_481.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_350.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_653.jpg,0.0
./Dataset/train_images/out-video-1_frame_70.jpg,0.5235987755979999
./Dataset/train_images/out-video-6_frame_988.jpg,-0.5235987755979999
./Dataset/train_images/out-video-2_frame_821.jpg,0.0
./Dataset/train_images/out-video-6_frame_130.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_791.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_189.jpg,0.5235987755979999
./Dataset/train_images/out-video-3_frame_888.jpg,0.0
./Dataset/train_images/out-video-5_frame_520.jpg,0.0
./Dataset/train_images/out-video-5_frame_105.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_395.jpg,0.5235987755979999
./Dataset/train_images/out-video-3_frame_108.jpg,0.5235987755979999
./Dataset/train_images/out-video-2_frame_949.jpg,-0.5235987755979999
./Dataset/train_images/out-video-8_frame_256.jpg,0.5235987755979999
./Dataset/train_images/out-video-0_frame_718.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_837.jpg,0.0
./Dataset/train_images/out-video-6_frame_900.jpg,0.0
./Dataset/train_images/out-video-7_frame_586.jpg,0.0
./Dataset/train_images/out-video-6_frame_563.jpg,0.0
./Dataset/train_images/out-video-1_frame_816.jpg,0.0
./Dataset/train_images/out-video-8_frame_76.jpg,0.5235987755979999
./Dataset/train_images/out-video-8_frame_29.jpg,-0.5235987755979999
./Dataset/train_images/out-video-5_frame_264.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_331.jpg,0.5235987755979999
./Dataset/train_images/out-video-7_frame_802.jpg,0.0
./Dataset/train_images/out-video-3_frame_245.jpg,-0.5235987755979999
./Dataset/train_images/out-video-6_frame_770.jpg,-0.5235987755979999
./Dataset/train_images/out-video-5_frame_210.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_304.jpg,0.5235987755979999
./Dataset/train_images/out-video-6_frame_363.jpg,0.5235987755979999
./Dataset/train_images/out-video-8_frame_690.jpg,0.0
./Dataset/train_images/out-video-6_frame_489.jpg,0.5235987755979999
./Dataset/train_images/out-video-9_frame_373.jpg,0.5235987755979999
./Dataset/train_images/out-video-5_frame_435.jpg,0.5235987755979999
./Dataset/train_images/out-video-4_frame_901.jpg,0.5235987755979999
./Dataset/train_images/out-video-1_frame_307.jpg,-0.5235987755979999
./Dataset/train_images/out-video-9_frame_38.jpg,0.0
